gname	FC	catO
CAMTA1	1.33172614078052	others
CAMTA1	0.522940347365239	others
CAMTA1	0.690989022268615	others
CAMTA1	0.581955086138768	others
CAMTA1	0.570825987459802	others
CAMTA1	0.854214775560413	others
CAMTA1	0.604444373349766	others
CAMTA1	0.457247496040084	others
VAMP3	0.696319253275679	others
none	0.600601751777295	others
none	0.527696180709947	others
PARK7	0.54508732488898	others
none	0.275662935539416	others
none	0.440492519590982	others
ERRFI1	0.540955936137602	down
none	0.167546949547219	others
none	0.45064873986258	others
none	0.712436389575282	others
none	0.598801719745007	others
none	0.668784650619658	others
none	0.497147506033552	others
none	0.53783893276026	others
none	0.715035178727759	others
none	0.547824970840036	others
none	0.659829618037184	others
none	0.904168856002543	others
none	1.13706735024929	others
none	0.687944259636245	others
none	0.795070330170474	others
none	0.721263059519882	others
none	0.710578265327703	others
none	0.525201951878086	others
none	0.423148616935694	others
none	0.199644066318717	others
none	0.167546949547219	others
none	0.530341874874001	others
none	0.575868179613863	others
none	0.521673743712077	others
none	0.612335778009775	others
none	0.693508667278425	others
none	0.607510147239716	others
none	0.854214775560413	others
none	0.520319749282727	others
none	0.406835515037775	others
none	0.373487845591349	others
none	2.73259281605975	others
SLC45A1	0.30069556898011	down
RERE	1.09711945107522	others
RERE	0.618974906215033	others
RERE	0.580603380441767	others
ENO1-AS1	0.497796927621437	others
none	0.558382818656374	others
none	1.01785745287084	others
none	0.477518246778908	others
GPR157	0.523222463122697	others
H6PD	0.536232964015082	others
none	0.755117933848068	others
SPSB1	0.73237748586083	others
LOC100506022	0.451952969894845	others
SLC25A33	0.622521974194991	others
TMEM201	0.393100186863834	down
none	0.667937410173407	others
PIK3CD	0.5063445049702	others
PIK3CD	0.376703410340306	others
none	0.579547645155136	others
CTNNBIP1	1.03310792227464	others
NMNAT1	0.560825288577973	others
UBE4B	0.940937087800049	others
KIF1B	0.694112045271855	others
KIF1B	0.684503230747086	others
KIF1B	1.30144764234597	others
KIF1B	0.612911166645042	others
PGD	0.663652798471281	others
DFFA	0.550292788797814	others
PEX14	0.40088539414958	others
CASZ1	0.754306614676154	others
CASZ1	0.823815673227302	others
none	0.786149853205002	others
TARDBP	0.688533431550188	others
SRM	0.337869444735459	down
EXOSC10	0.479306197495411	others
MTOR	0.41509369792024	others
UBIAD1	0.449226005236366	others
PTCHD2	0.562601071996908	others
FBXO44	0.776734977323641	others
FBXO6	0.735902479776422	others
FBXO6	0.554490292907637	others
MAD2L2	0.410466840204354	others
CLCN6	0.695812216546497	others
none	0.733344828542982	others
PLOD1	0.394757871032858	others
MFN2	0.615273579599459	others
MIIP	0.598376739618859	others
none	0.635745523498926	others
none	0.732762437803009	others
VPS13D	0.534882149182689	others
none	0.578661622153829	others
none	0.412923009588244	others
none	0.504536212465507	others
none	0.531315719506649	others
none	0.854214775560413	others
PRDM2	0.874057162913733	others
KAZN	0.22557186713933	others
TMEM51	0.357990424612455	down
TMEM51	0.482449690252221	down
TMEM51	0.854214775560413	down
TMEM51	0.492915474719151	down
FHAD1	0.235778738955589	others
FHAD1	0.322545828116173	others
FHAD1	0.497147506033552	others
FHAD1	0.463242686885051	others
EFHD2	0.46652274429245	down
DNAJC16	0.427517673455308	others
DDI2	0.664599953016481	others
none	0.627667955208978	others
none	0.673565125139782	others
none	0.831159046125584	others
none	0.494923597617022	others
none	0.91512135492301	others
none	0.649522748687374	others
none	0.336508850978345	others
FLJ37453	0.667268990309689	others
SPEN	0.325471104305687	down
SPEN	0.510394810379955	down
ZBTB17	0.438814133157029	others
none	0.497147506033552	others
EPHA2	0.69989329644748	others
EPHA2	0.633568892574329	others
EPHA2	1.11604305925709	others
EPHA2	0.705870675607809	others
EPHA2	0.73105925367626	others
none	1.19492722165289	others
none	0.315009435505667	others
none	0.512888156514191	others
none	0.995993161545544	others
ARHGEF19	0.439135260103117	others
ARHGEF19	0.564650444861968	others
RSG1	0.318360488308493	others
FBXO42	0.63823126720127	others
SZRD1	0.697527688329218	others
NECAP2	0.549573272150851	others
none	0.819958095933241	others
none	0.523222463122697	others
none	0.728131413854079	others
none	0.701806022061954	others
none	0.785402160905235	others
none	0.673534799531184	others
NBPF1	0.624895372725403	others
none	0.468702169012959	others
none	0.464458984430187	others
none	0.726032150328788	others
none	0.627853816904237	others
none	0.741922566317974	others
none	0.794781742472718	others
none	0.725337487404198	others
none	0.817926977108399	others
none	0.939529609573938	others
none	0.414747366911969	others
none	0.756112695849094	others
none	0.745154026566628	others
none	0.521673743712077	others
none	0.335078724114858	others
ATP13A2	0.646376630655203	others
SDHB	0.516389723078894	others
none	0.659311325589902	others
none	0.618243843085161	others
RCC2	0.370696978073387	others
RCC2	0.445010092657221	others
RCC2	0.35391544931028	others
none	0.854214775560413	others
none	0.805541568975774	others
none	0.789007540784809	others
ARHGEF10L	0.390974658662141	others
none	0.726402090937908	others
ALDH4A1	2.00855906685827	others
ALDH4A1	0.631537498803173	others
IFFO2	0.776659607870103	down
none	0.353372236143884	others
none	0.647622348242963	others
none	0.883636639242173	others
UBR4	0.517461588082405	others
MRTO4	0.419025297472867	others
PQLC2	0.596292269639943	others
CAPZB	0.37348784559135	others
CAPZB	0.552109088663086	others
MINOS1	0.545648330445273	others
NBL1	0.542043262897139	others
TMCO4	0.463964370482052	others
OTUD3	0.542256640554462	others
none	2.03827486049564	others
none	0.489165726175621	others
CAMK2N1	0.723133224323521	others
CAMK2N1	0.776734977323641	others
none	0.611310100045604	others
none	0.765419060845194	others
none	0.686721682313274	others
MUL1	0.642896182177247	others
CDA	0.37618704227843	others
CDA	1.00177586922728	others
CDA	0.730862461400065	others
PINK1	0.77181463643883	others
DDOST	0.528561048807177	others
none	0.367086186646125	others
KIF17	0.689655011441945	others
SH2D5	0.699605766409207	others
none	0.925251347332589	others
HP1BP3	0.508530590423825	others
EIF4G3	0.921475781510052	others
EIF4G3	0.436301480276454	others
ECE1	0.692278325217207	down
ECE1	0.409504263338072	down
ECE1	0.446563472689934	down
NBPF3	0.428075885258166	others
ALPL	0.556924250423379	others
RAP1GAP	0.764533434294228	others
USP48	0.747909444198017	others
none	0.286458731381287	others
none	0.907271593918203	others
none	0.62876219550048	others
LINC00339	0.536984440274642	others
CDC42	0.752774129279117	others
none	0.635745523498926	others
ZBTB40	0.742892259197197	others
none	1.07783120895319	others
EPHB2	1.0974075942253	others
none	0.547922624961062	others
KDM1A	0.545520559660546	others
LUZP1	0.368405424530794	others
LUZP1	0.48963040860464	others
none	0.762116147467646	others
none	0.758235587295198	others
none	0.854214775560413	others
HNRNPR	0.529255453686944	others
C1orf213	0.437051398512171	others
none	0.581955086138768	others
E2F2	0.514228795237861	others
none	0.594006562157907	others
none	0.734084119027558	others
ID3	0.659840787672162	others
none	0.683797862730406	others
RPL11	0.629986378736401	others
TCEB3	0.554894234258921	others
PITHD1	0.672595758786406	others
none	1.12478054157502	others
LYPLA2	0.983922008291929	others
GALE	0.427475266667184	others
GALE	0.636137130523263	others
HMGCL	0.751487744271927	others
FUCA1	0.456905577625337	others
PNRC2	0.564555422657626	others
none	0.509040791390957	others
none	0.429040000394597	others
none	0.561493201380832	others
none	0.657592448705075	others
NIPAL3	0.68704945744683	others
RCAN3	0.503167607521887	others
RCAN3	1.10794193661796	others
RCAN3	0.77337426052315	others
SRRM1	0.477406153399001	others
none	0.732762437803009	others
none	0.931694573797185	others
none	0.402647493325834	others
CLIC4	0.51140950117499	others
RUNX3	0.363286743629141	others
RUNX3	0.348949104249263	others
SYF2	0.468243771145482	others
none	1.64178868210548	others
RSRP1	0.656922297625132	others
TMEM50A	0.4613433281936	others
TMEM57	0.752295040967075	others
AUNIP	0.590024638789151	others
none	0.46536517141397	others
STMN1	0.950503075543068	others
STMN1	0.981168139231812	others
STMN1	0.558346223906633	others
PAFAH2	0.665744286468564	others
none	0.445825241427945	others
PDIK1L	0.423051895342514	others
ZNF593	0.384483636250206	others
CNKSR1	0.817155566208552	others
CEP85	0.436067682628743	others
CEP85	0.935183000732017	others
CEP85	0.975667113317818	others
SH3BGRL3	0.746726609871834	others
UBXN11	0.588104253578976	others
UBXN11	0.334619413297388	others
none	0.414747366911969	others
DHDDS	0.562367414659352	others
HMGN2	0.434668969174374	others
none	0.509627074166616	others
none	0.387136244234004	others
RPS6KA1	0.943661348917525	others
none	0.573205124066569	others
none	0.566438882614738	others
ARID1A	0.403134904042294	down
ARID1A	0.630598342167635	down
PIGV	0.617261994545042	others
PIGV	0.61471530577712	others
none	0.704352534234025	others
ZDHHC18	0.887006129708606	others
ZDHHC18	1.39290877816608	others
none	0.721159514569695	others
SFN	0.665144606386385	others
none	0.701509470918092	others
none	0.296480042376638	others
GPN2	0.475165429828376	others
GPATCH3	0.573935505428734	others
NUDC	0.418571127100933	others
KDF1	0.444280317768775	others
none	0.548563537600943	others
none	0.712240020619624	others
TRNP1	0.709481672280099	others
TRNP1	0.627180948168941	others
FAM46B	0.496428482131968	others
FAM46B	0.720502649343852	others
none	0.706298797108394	others
SLC9A1	0.745484175648189	others
WDTC1	0.79186333208885	others
TMEM222	0.531869577235729	others
SYTL1	0.55672704277818	others
SYTL1	1.69788368969416	others
GPR3	0.529829417752661	others
WASF2	0.655238833016415	others
none	0.557741100745519	others
AHDC1	0.909611323910635	down
AHDC1	0.757022196798799	down
none	0.644505747190426	others
none	0.824809791892241	others
IFI6	0.624675296523066	others
FAM76A	0.756350562321086	others
STX12	0.664580819331058	others
PPP1R8	0.514025697280679	others
RPA2	0.479349281150148	others
none	0.55965795640165	others
XKR8	0.556390289628098	others
EYA3	0.602563941516429	others
DNAJC8	0.639047325797085	others
ATPIF1	0.598163718772945	others
none	1.62377763642565	others
SESN2	0.78857807491362	others
MED18	0.530361807967347	others
none	0.654308527454466	others
none	0.773217021495604	others
PHACTR4	0.516654600805475	others
PHACTR4	0.534191948981584	others
SNHG3	0.635147392467464	others
SNHG3	0.630598342167635	others
SNHG3	0.319534886237949	others
SNHG3	1.27829303293083	others
SNHG3	0.411792780250239	others
SNHG3	0.605586774357798	others
RCC1	0.338072917215753	others
RCC1	0.340929489803049	others
RCC1	0.626929247695115	others
TRNAU1AP	0.389075403858715	others
SNHG12	0.679989806339933	others
TAF12	0.447639442118998	others
RNU11	0.756565244827522	others
YTHDF2	0.531172991177761	others
none	0.640927690526602	others
EPB41	0.675840460478192	others
TMEM200B	1.01901505380358	others
TMEM200B	0.496428482131968	others
TMEM200B	0.558862286981988	others
SRSF4	0.59277490046697	others
MECR	0.55848129800288	others
PTPRU	0.389687103050219	others
none	0.558382818656374	others
MATN1	0.619379098430403	others
MATN1-AS1	0.493163381471478	others
none	0.646376630655203	others
none	0.667937410173407	others
PUM1	0.547311263383019	others
none	0.565411883748102	others
ZCCHC17	0.464162366628718	others
none	0.948603148550514	others
none	0.411792780250239	others
TINAGL1	0.420964283792452	others
PEF1	0.427339385274927	others
none	0.242160575003108	others
SPOCD1	0.939211270641051	others
PTP4A2	3.11329517373671	others
PTP4A2	0.641723537858818	others
PTP4A2	0.685554483057196	others
none	0.411792780250239	others
none	0.520681891393658	others
none	0.222480375628275	others
KHDRBS1	0.558126465140859	others
TMEM39B	0.439770949142962	others
KPNA6	0.366962140659643	others
KPNA6	0.406981908774857	others
KPNA6	0.869174754116638	others
TXLNA	0.451347695160218	others
IQCC	0.336002289408303	others
EIF3I	0.550686682721688	others
MTMR9LP	0.521673743712077	others
HDAC1	0.634127232742915	others
MARCKSL1	0.278058182073918	others
MARCKSL1	0.586519765983349	others
none	0.766151396636659	others
none	0.552080932114608	others
BSDC1	0.540115017960261	others
none	0.990344620271236	others
none	0.882656998942003	others
ZBTB8A	0.728963342193784	others
ZBTB8A	0.496428482131968	others
none	0.703913055520458	others
RBBP4	0.548603035444096	others
KIAA1522	0.594800310097381	down
KIAA1522	0.766827074735819	down
KIAA1522	0.313083243531192	down
S100PBP	0.502422842532912	others
RNF19B	0.747508130355628	others
AK2	0.474291417707145	others
AZIN2	0.641987502129255	others
AZIN2	0.635745523498926	others
none	0.646270115270242	others
none	0.652675899293891	others
PHC2	1.87417271652807	others
PHC2	0.756868362391135	others
PHC2	0.65522963649476	others
none	0.5104919895674	others
none	0.813602345660552	others
ZSCAN20	0.577918891282112	others
none	0.356958773155183	others
none	0.78009635685669	others
none	0.889271469495861	others
none	1.34514280749169	others
GJB3	0.846381535986269	others
GJB3	0.363286743629141	others
SMIM12	0.553492161899754	others
ZMYM6NB	0.45442626905788	others
ZMYM6	0.749551325208996	others
ZMYM1	0.439770949142962	others
SFPQ	0.684079314445048	others
none	0.540055225879701	others
ZMYM4	0.510050885326564	others
NCDN	0.488397779264819	others
TFAP2E	0.524122355221328	others
PSMB2	0.549380002362803	others
none	0.987270036551132	others
C1orf216	0.565713456354987	others
CLSPN	0.44152332211296	down
AGO1	0.541151768810524	others
AGO3	0.508530590423825	others
ADPRHL2	0.463363945081235	others
ADPRHL2	0.265101137242887	others
TRAPPC3	0.753287143646723	others
TRAPPC3	0.79186333208885	others
MAP7D1	0.737445142728811	others
MAP7D1	0.712632216075262	others
THRAP3	0.596305056755083	others
THRAP3	0.357303133267652	others
SH3D21	1.30144764234597	others
STK40	0.703765989258188	others
STK40	0.601468300584521	others
LSM10	0.578121851040397	others
none	0.559225102883415	others
OSCP1	0.309695396717122	others
MRPS15	0.50039800461823	others
ZC3H12A	0.675810894041083	others
MEAF6	0.732342369189926	others
SNIP1	0.517815145241263	others
GNL2	0.671355343483261	others
C1orf109	0.415531010650643	others
CDCA8	0.674695032885721	others
none	0.505555683494939	others
MANEAL	0.671820161561749	down
C1orf122	0.510811850712006	others
MTF1	0.381627184084396	others
INPP5B	0.600308048217615	others
INPP5B	0.797456318712545	others
SF3A3	0.636687016847673	others
FHL3	0.378549935341158	others
UTP11L	0.439897191463207	others
none	0.854214775560413	others
RRAGC	0.516654600805475	others
none	0.646713210646953	others
AKIRIN1	0.673602329021931	others
NDUFS5	0.590674335078998	others
MACF1	0.346961345892709	down
MACF1	0.942278154484167	down
MACF1	0.778452932938647	down
MACF1	1.15421626790141	down
MACF1	3.56270064928855	down
MACF1	0.77895356185465	down
MACF1	0.521403824043369	down
MACF1	0.894698888146215	down
MACF1	1.01877453967888	down
MACF1	0.526929420939565	down
MACF1	0.854214775560413	down
MACF1	0.528561048807177	down
MACF1	0.363880010132986	down
PPIEL	0.619891520419153	others
PABPC4	0.654231383288744	others
none	0.757926475577758	others
HEYL	0.86733635429406	others
HPCAL4	0.625592816164682	others
PPIE	0.440278100178715	others
BMP8B	0.393272244546183	others
none	0.769077090288611	others
TRIT1	0.379051057170297	others
MYCL	0.413140020537825	others
MFSD2A	0.681146658949042	others
CAP1	0.710938228166852	others
PPT1	0.535284940083771	others
RLF	0.653607264096198	others
ZMPSTE24	0.602539711703792	others
SMAP2	0.363286743629141	others
SMAP2	1.22561250406494	others
ZNF684	0.854214775560413	others
NFYC	0.532021555169876	others
NFYC	1.53082053838054	others
CITED4	0.546158357627282	down
none	1.27042151075226	others
none	1.18854541178758	others
none	0.193496164629707	others
none	0.42756127448348	others
CTPS1	0.439458583214051	others
SCMH1	0.615987547316473	others
SCMH1	0.526510897468183	others
FOXO6	0.351735495818994	others
none	0.854214775560413	others
none	0.491055074305524	others
HIVEP3	0.686214895344296	down
HIVEP3	0.406981908774857	down
HIVEP3	1.19363786518707	down
HIVEP3	0.297829672704972	down
HIVEP3	1.29954001400423	down
HIVEP3	0.607014358195663	down
HIVEP3	0.180767442131042	down
FOXJ3	0.637957870355245	others
PPCS	0.640927690526602	others
PPIH	0.619598982023221	others
YBX1	0.429337990899676	others
YBX1	0.414747366911969	others
C1orf50	0.378740140411623	others
ERMAP	0.612129616494709	others
ZNF691	0.721631550972323	others
none	0.660251384197922	others
SLC2A1	1.52062346571393	down
SLC2A1	0.831794440243867	down
SLC2A1-AS1	0.553262417108158	others
none	0.428743814553311	others
none	1.44107988854085	others
WDR65	0.363138202620993	others
WDR65	0.428437940390114	others
WDR65	0.67968735263093	others
C1orf210	0.550223752229305	others
none	0.396970856768951	others
none	0.585170751761858	others
CDC20	0.729945706377051	others
ELOVL1	0.539006371294578	others
ELOVL1	0.481272773756491	others
ELOVL1	0.58640416861157	others
none	0.811716528020094	others
SZT2	0.459633668247863	others
HYI	0.532226944417907	others
none	0.904168856002543	others
none	0.550223752229305	others
PTPRF	0.406981908774857	others
PTPRF	0.732762437803009	others
KDM4A	0.651794212631405	others
ST3GAL3	0.399963079088598	others
ST3GAL3	0.660953514121406	others
IPO13	0.702322224444675	others
DPH2	0.755117933848068	down
ATP6V0B	0.585243782170055	others
none	0.641421059228638	others
SLC6A9	0.607331892450467	others
none	1.4895811375475	others
none	0.467692252682398	others
DMAP1	1.14877159471918	others
ERI3	0.347672321050195	others
ERI3	0.618026358354769	others
RNF220	0.57516094688369	others
RNF220	0.547922624961062	others
RNF220	0.475594024746662	others
TMEM53	0.49420088547748	others
C1orf228	0.540330081128765	others
C1orf228	0.758500311827562	others
none	0.75236665038714	others
KIF2C	0.373643875104485	others
RPS8	0.518345144316328	others
none	0.449474607589145	others
PLK3	0.541089670384144	others
TCTEX1D4	0.609397217886244	others
none	0.784156153077427	others
EIF2B3	0.599390653149395	others
UROD	0.367687218985388	others
ZSWIM5	0.536600671144604	others
none	1.10398517777106	others
LINC01144	0.675633289380536	others
TOE1	0.527046938122553	down
TESK2	0.475615429051643	others
MMACHC	0.625611356587957	others
PRDX1	0.683044046712239	others
PRDX1	0.938098386908408	others
AKR1A1	0.550292788797814	others
NASP	0.567257379846757	others
TMEM69	0.49835785184056	others
IPP	0.717628329183358	others
none	0.377760319072533	others
MAST2	0.442545004205997	others
MAST2	0.750986403891481	others
MAST2	0.547922624961062	others
PIK3R3	0.799806191129814	others
none	0.737199052880905	others
POMGNT1	0.408889537116596	others
RAD54L	0.367687218985388	down
UQCRH	0.53239550384231	others
NSUN4	0.50530137343508	others
FAAH	1.27779235021847	others
none	1.08647861181551	others
MKNK1	0.759512472283206	others
ATPAF1	0.531315719506649	others
EFCAB14	0.524358204438549	others
STIL	0.603445915776906	others
CMPK1	0.461472350015396	others
CMPK1	0.605833740947398	others
FOXD2	0.653518205678378	others
none	0.679885229527676	others
none	0.673565125139782	others
FAF1	0.332347227790386	others
FAF1	0.599672248224269	others
CDKN2C	0.501734146057728	others
CDKN2C	1.13737989453072	others
RNF11	0.646123478225355	others
EPS15	0.54716417327414	others
none	0.469680792993025	others
OSBPL9	0.480067649929387	others
OSBPL9	0.656021092135723	others
OSBPL9	0.759512472283206	others
OSBPL9	0.577918891282112	others
NRD1	0.52622600638846	others
none	3.3543555820787	others
none	0.345080141120432	others
RAB3B	0.363880010132986	down
KTI12	0.439211645733492	others
BTF3L4	0.497923883306673	others
ZFYVE9	0.82875382844982	others
CC2D1B	0.481660044786401	others
CC2D1B	0.701245117354496	others
PRPF38A	0.683503137093305	others
ZCCHC11	0.556559396831275	others
COA7	0.400820145957484	others
ZYG11B	0.390974658662141	others
ECHDC2	0.723723681761525	others
SCP2	0.354673971139119	others
CPT2	0.441550632777605	others
C1orf123	0.486917312507127	others
LOC100507564	0.465444460513955	others
LRP8	0.489222966324486	others
none	0.443252340582895	others
none	0.570658003590152	others
none	0.429232300157222	others
none	0.664690102694394	others
NDC1	0.470298022499553	others
HSPB11	0.43479671882044	others
LRRC42	0.51624651618933	others
LRRC42	1.05286937452795	others
TCEANC2	0.647082191767879	others
MRPL37	0.443852072778768	others
none	0.600308048217615	others
none	0.526929420939565	others
none	0.921902158726848	others
TTC4	0.622759459574526	others
PARS2	0.436067682628742	others
DHCR24	0.460298482816926	others
PCSK9	0.389125061099208	others
LOC100507634	0.572930880661837	others
none	0.618839866106338	others
PPAP2B	0.761950353357668	down
OMA1	0.552554088239337	others
TACSTD2	0.975996922788985	others
none	1.09083936712839	others
MYSM1	0.543904665366923	others
none	0.821486240098329	others
LINC01135	0.73944503604174	others
LINC01135	0.677092013427246	others
LINC01135	0.9760871819309	others
LINC01135	0.5063445049702	others
none	0.764924032470475	others
HSD52	1.98065184223349	others
FGGY	0.594130352934978	others
FGGY	1.13706735024929	others
FGGY	0.924811038003423	others
HOOK1	0.690100505519988	others
none	0.71321646322582	others
NFIA	0.497147506033552	others
NFIA	0.817235780947408	others
TM2D1	0.615769308221784	others
INADL	0.544940780064246	others
INADL	0.736796936995408	others
none	0.607014358195663	others
USP1	0.460752853292335	others
DOCK7	0.651330021332305	others
ATG4C	0.628785805572745	others
LINC00466	0.882594003984347	others
ALG6	0.340049931173844	others
EFCAB7	0.593728671551454	others
PGM1	0.459026445229973	others
PGM1	0.577546022342466	others
none	0.854214775560413	others
none	0.967731689256149	others
none	1.04983647988723	others
ROR1	0.764415587590856	others
ROR1	0.811716528020094	others
none	0.612589963837834	others
none	0.675156191287577	others
RAVER2	0.552418464686535	others
JAK1	0.521403824043369	others
JAK1	0.57104965659011	others
JAK1	0.592604391567211	others
LINC01359	0.742916433467851	others
none	0.759826402570312	others
none	0.463513630813447	others
AK4	0.489165726175621	others
none	0.328265126064617	others
none	0.652492848543422	others
none	0.662842829915514	others
LEPR	0.601915052821051	others
PDE4B	0.549862717759791	others
PDE4B	0.322545828116173	others
PDE4B	0.456680089998813	others
PDE4B	0.375215835993826	others
PDE4B	0.526929420939565	others
PDE4B	0.301623007003812	others
PDE4B	0.794756670533006	others
PDE4B	0.411106246451265	others
PDE4B	0.554490292907637	others
PDE4B	1.06600356288944	others
PDE4B	0.655560176592875	others
none	0.599225290318499	others
none	0.475964690441411	others
none	1.59701023256947	others
MIER1	0.64081799107067	others
MIER1	0.844518807619886	others
SLC35D1	0.384865997779966	others
none	0.599225290318499	others
SERBP1	0.427269109623365	others
none	1.0106643681539	others
none	0.764768202203302	others
GADD45A	0.713561945712183	others
GADD45A	0.460237310941355	others
none	0.335078724114858	others
none	0.471730547697542	others
none	0.699789649626561	others
GNG12	0.909148201641469	others
GNG12	0.524551865582501	others
GNG12	0.435634032545329	others
GNG12-AS1	0.406818486290039	others
GNG12-AS1	0.535213407093869	others
GNG12-AS1	0.362258622096301	others
WLS	0.447445834817359	down
WLS	0.513097394305007	down
none	0.521403824043369	others
none	0.788606881892179	others
none	0.754414693603983	others
none	0.621352955780201	others
none	0.627180948168941	others
none	0.444443850014828	others
none	0.625943597843847	others
none	1.61539625873306	others
none	1.28013904038278	others
none	1.000442697197	others
none	1.90880091822759	others
none	1.39945824932238	others
DEPDC1-AS1	1.48034078906019	others
SRSF11	0.535407943847416	others
SRSF11	0.543808288284791	others
ANKRD13C	0.854214775560413	others
HHLA3	0.788154144493873	others
CTH	0.519357330874932	others
ZRANB2-AS2	0.792028392164222	others
FPGT	0.723300633712074	others
TYW3	0.630101918198448	others
ACADM	0.463633929834229	others
RABGGTB	0.625546451946593	others
ST6GALNAC3	0.699605766409207	others
PIGK	0.715035178727759	others
ZZZ3	0.505407381031278	others
USP33	0.506844626533998	others
FUBP1	0.527295338773155	others
DNAJB4	0.634073521413645	others
DNAJB4	0.428437940390114	others
none	0.797330328797234	others
none	0.854214775560413	others
TTLL7	0.821817249306542	others
PRKACB	0.392788833326564	others
PRKACB	0.593253031499187	others
PRKACB	0.522634178762471	others
none	0.40776106011072	others
none	0.708728074126766	others
SAMD13	0.448090476561802	others
SAMD13	0.520766987167141	others
none	0.565713456354987	others
none	0.773054226813581	others
RPF1	0.424458203431467	others
GNG5	0.554490292907637	down
CTBS	0.438893531201211	others
CTBS	0.556846352849882	others
none	0.780256786334403	others
none	0.752764089626873	others
SSX2IP	0.467692252682398	others
SSX2IP	0.74295670059596	others
MCOLN2	0.29952985636534	others
MCOLN3	0.74498014952967	others
SYDE2	0.49616067802012	others
C1orf52	0.479147914721593	others
BCL10	0.471730547697542	others
LOC646626	0.61828522334513	others
none	0.990344620271236	others
none	0.748407825656151	others
DDAH1	1.27779235021847	down
DDAH1	0.664652550748116	down
DDAH1	0.50957480847552	down
DDAH1	0.775571591488652	down
CYR61	0.713114312742349	others
none	0.882594003984347	others
none	0.784387954669916	others
none	0.55672704277818	others
none	0.884613877893524	others
none	1.39290877816608	others
ZNHIT6	0.655560176592875	others
ODF2L	0.954122936444672	others
ODF2L	0.569707823505361	others
SH3GLB1	0.681296804799196	others
SH3GLB1	0.547922624961062	others
none	1.41898487510449	others
none	1.03143775804183	others
SEP15	0.472015770835396	others
HS2ST1	0.332347227790386	others
LMO4	0.933584324973692	others
LMO4	0.452042094034795	others
LMO4	0.625592816164682	others
PKN2	0.51586035501546	others
PKN2	0.633568892574329	others
PKN2	0.570002835447891	others
GTF2B	0.714628253440641	others
none	0.755318708925344	others
RBMXL1	0.805448946318144	others
none	1.62725982131644	others
LRRC8B	0.61709755819458	others
LRRC8C	0.772275708360374	others
LRRC8C	0.499768810597586	others
LRRC8D	0.65522963649476	others
LRRC8D	0.712318633440743	others
LRRC8D	0.763017468561081	others
ZNF326	0.657204862805498	others
